Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/accounts/114559323034504952/unfollow,4,0,370.0,926.8129462579964,178.58918799902312,1712.053293013014,294.0,0.004348748001188336,0.0,1400,1400,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559323071779979/follow,4,0,170.0,218.01274699828355,158.0356250051409,345.8683359785937,292.0,0.004348748001188336,0.0,200,200,350,350,350,350,350,350,350,350,350
POST,/api/v1/accounts/114559323071779979/unfollow,4,0,210.0,300.695517747954,137.7460129733663,464.37944102217443,294.0,0.004348748001188336,0.0,400,400,460,460,460,460,460,460,460,460,460
POST,/api/v1/accounts/114559323159873654/follow,4,0,150.0,309.1570234973915,148.927658010507,521.4397849922534,292.0,0.004348748001188336,0.0,420,420,520,520,520,520,520,520,520,520,520
POST,/api/v1/accounts/114559323159873654/unfollow,4,0,740.0,1271.360473256209,358.90661500161514,2088.8192540151067,294.0,0.004348748001188336,0.0,1900,1900,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559323178068988/follow,2,0,181.49839900434017,619.0509685111465,181.49839900434017,1056.6035380179528,292.0,0.002174374000594168,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559323178068988/unfollow,2,0,200.0,1186.0151170112658,196.92594499792904,2175.1042890246026,294.0,0.002174374000594168,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559323209196350/follow,4,0,350.0,667.1960960011347,259.9066649854649,1645.2433640079107,292.0,0.004348748001188336,0.0,420,420,1600,1600,1600,1600,1600,1600,1600,1600,1600
POST,/api/v1/accounts/114559323209196350/unfollow,4,0,150.0,729.8358712505433,143.93933399696834,2472.955295990687,294.0,0.004348748001188336,0.0,150,150,2500,2500,2500,2500,2500,2500,2500,2500,2500
POST,/api/v1/accounts/114559323228485904/follow,1,0,612.0399620267563,612.0399620267563,612.0399620267563,612.0399620267563,292.0,0.001087187000297084,0.0,610,610,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559323228485904/unfollow,1,0,144.0155330055859,144.0155330055859,144.0155330055859,144.0155330055859,294.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/accounts/114559323249574893/follow,5,0,200.0,272.26615580148064,154.880520014558,524.1230930259917,292.0,0.0054359350014854205,0.0,200,290,290,520,520,520,520,520,520,520,520
POST,/api/v1/accounts/114559323249574893/unfollow,5,0,1600.0,1436.5515253972262,458.1813350087032,1923.4929519880097,294.0,0.0054359350014854205,0.0,1600,1700,1700,1900,1900,1900,1900,1900,1900,1900,1900
POST,/api/v1/accounts/114559323304483469/follow,4,0,370.0,492.73166799684986,138.72920800349675,896.6884849942289,292.0,0.004348748001188336,0.0,570,570,900,900,900,900,900,900,900,900,900
POST,/api/v1/accounts/114559323304483469/unfollow,4,0,690.0,904.9927812593523,141.9609480071813,2029.262459021993,294.0,0.004348748001188336,0.0,750,750,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559323329783044/follow,2,0,164.48775900062174,486.7036685027415,164.48775900062174,808.9195780048613,292.0,0.002174374000594168,0.0,810,810,810,810,810,810,810,810,810,810,810
POST,/api/v1/accounts/114559323329783044/unfollow,2,0,170.0,939.5904440025333,167.73784102406353,1711.4430469810031,294.0,0.002174374000594168,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559323352063656/follow,1,0,598.8768830138724,598.8768830138724,598.8768830138724,598.8768830138724,292.0,0.001087187000297084,0.0,600,600,600,600,600,600,600,600,600,600,600
POST,/api/v1/accounts/114559323352063656/unfollow,1,0,214.22277801320888,214.22277801320888,214.22277801320888,214.22277801320888,294.0,0.001087187000297084,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/accounts/114559323380399495/follow,2,0,180.0,734.472314507002,179.37488501775078,1289.5697439962532,292.0,0.002174374000594168,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559323380399495/unfollow,2,0,551.4950370125007,1028.1575905100908,551.4950370125007,1504.820144007681,294.0,0.002174374000594168,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559323411485806/follow,4,0,380.0,404.4174467562698,246.71876401407644,500.68605499109253,292.0,0.004348748001188336,0.0,490,490,500,500,500,500,500,500,500,500,500
POST,/api/v1/accounts/114559323411485806/unfollow,4,0,510.0,564.6977612414048,302.2055320034269,885.7356419903226,294.0,0.004348748001188336,0.0,560,560,890,890,890,890,890,890,890,890,890
POST,/api/v1/accounts/114559323433573078/follow,5,0,400.0,524.93901339476,151.63065600791015,985.5287639948074,292.0,0.0054359350014854205,0.0,400,700,700,990,990,990,990,990,990,990,990
POST,/api/v1/accounts/114559323433573078/unfollow,5,0,1000.0,1101.509838597849,145.32800699817017,1931.1895240098238,294.0,0.0054359350014854205,0.0,1000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
POST,/api/v1/accounts/114559323471899243/follow,4,0,370.0,461.1306737497216,271.41078299609944,766.7572610080242,292.0,0.004348748001188336,0.0,440,440,770,770,770,770,770,770,770,770,770
POST,/api/v1/accounts/114559323471899243/unfollow,4,0,170.0,1122.0836462380248,166.09083698131144,3113.998440996511,294.0,0.004348748001188336,0.0,1000,1000,3100,3100,3100,3100,3100,3100,3100,3100,3100
POST,/api/v1/accounts/114559323501734753/follow,4,0,650.0,723.7932532443665,537.6155319972895,1025.004187016748,292.0,0.004348748001188336,0.0,680,680,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559323501734753/unfollow,4,0,1200.0,1341.2474542492419,633.9880349987652,1837.3434340173844,294.0,0.004348748001188336,0.0,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800
POST,/api/v1/accounts/114559323538619785/follow,2,0,540.0,858.8640064990614,539.1228130029049,1178.6051999952178,292.0,0.002174374000594168,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559323538619785/unfollow,2,0,410.0,490.48771399247926,406.85869799926877,574.1167299856897,294.0,0.002174374000594168,0.0,570,570,570,570,570,570,570,570,570,570,570
POST,/api/v1/accounts/114559323558398930/follow,1,0,143.95726000657305,143.95726000657305,143.95726000657305,143.95726000657305,292.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/accounts/114559323558398930/unfollow,1,0,194.2446529865265,194.2446529865265,194.2446529865265,194.2446529865265,294.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/accounts/114559323603247380/follow,3,0,310.0,336.02367699495517,150.51829599542543,549.0807940077502,292.0,0.0032615610008912524,0.0,310,310,550,550,550,550,550,550,550,550,550
POST,/api/v1/accounts/114559323603247380/unfollow,3,0,260.0,865.3505356633104,186.77440600004047,2148.2167530048173,294.0,0.0032615610008912524,0.0,260,260,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559323628133262/follow,2,0,583.7355790135916,929.3962694937363,583.7355790135916,1275.056959973881,292.0,0.002174374000594168,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559323628133262/unfollow,2,0,1406.1798449838534,1783.6612729879562,1406.1798449838534,2161.142700992059,294.0,0.002174374000594168,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559323652000217/follow,5,0,330.0,361.9178916036617,152.24053501151502,740.7299320038874,292.0,0.0054359350014854205,0.0,330,400,400,740,740,740,740,740,740,740,740
POST,/api/v1/accounts/114559323652000217/unfollow,5,0,610.0,623.871570994379,135.65655998536386,1063.8064759841654,294.0,0.0054359350014854205,0.0,610,790,790,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559323690974052/follow,1,0,979.8273679916747,979.8273679916747,979.8273679916747,979.8273679916747,292.0,0.001087187000297084,0.0,980,980,980,980,980,980,980,980,980,980,980
POST,/api/v1/accounts/114559323690974052/unfollow,1,0,414.85132899833843,414.85132899833843,414.85132899833843,414.85132899833843,294.0,0.001087187000297084,0.0,410,410,410,410,410,410,410,410,410,410,410
POST,/api/v1/accounts/114559323724093980/follow,1,0,274.25566597958095,274.25566597958095,274.25566597958095,274.25566597958095,292.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
POST,/api/v1/accounts/114559323724093980/unfollow,1,0,189.9111460079439,189.9111460079439,189.9111460079439,189.9111460079439,294.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/accounts/114559323756433219/follow,1,0,584.4611210050061,584.4611210050061,584.4611210050061,584.4611210050061,292.0,0.001087187000297084,0.0,580,580,580,580,580,580,580,580,580,580,580
POST,/api/v1/accounts/114559323756433219/unfollow,1,0,200.8974080090411,200.8974080090411,200.8974080090411,200.8974080090411,294.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/accounts/114559323797749605/follow,3,0,590.0,470.6984243336289,145.96282900311053,680.2845420024823,292.0,0.0032615610008912524,0.0,590,590,680,680,680,680,680,680,680,680,680
POST,/api/v1/accounts/114559323797749605/unfollow,3,0,200.0,237.41897832951508,138.09680999838747,370.9202570025809,294.0,0.0032615610008912524,0.0,200,200,370,370,370,370,370,370,370,370,370
POST,/api/v1/accounts/114559323821610063/follow,3,0,190.0,235.97981200631088,157.15841800556518,362.5527760013938,292.0,0.0032615610008912524,0.0,190,190,360,360,360,360,360,360,360,360,360
POST,/api/v1/accounts/114559323821610063/unfollow,3,0,430.0,688.450263007932,166.50560501147993,1471.7223060142715,294.0,0.0032615610008912524,0.0,430,430,1500,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559323844886850/follow,5,0,210.0,307.7694713952951,145.7627189811319,613.763215020299,292.0,0.0054359350014854205,0.0,210,420,420,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559323844886850/unfollow,5,0,470.0,442.0360679971054,145.71608998812735,779.4847789919004,294.0,0.0054359350014854205,0.0,470,660,660,780,780,780,780,780,780,780,780
POST,/api/v1/accounts/114559323878816696/follow,1,0,367.5227499916218,367.5227499916218,367.5227499916218,367.5227499916218,292.0,0.001087187000297084,0.0,370,370,370,370,370,370,370,370,370,370,370
POST,/api/v1/accounts/114559323878816696/unfollow,1,0,419.398653000826,419.398653000826,419.398653000826,419.398653000826,294.0,0.001087187000297084,0.0,420,420,420,420,420,420,420,420,420,420,420
POST,/api/v1/accounts/114559323902147658/follow,4,0,260.0,297.306187756476,153.6366910149809,422.6511449960526,292.0,0.004348748001188336,0.0,360,360,420,420,420,420,420,420,420,420,420
POST,/api/v1/accounts/114559323902147658/unfollow,4,0,490.0,569.564306497341,459.7189739870373,811.3643550022971,294.0,0.004348748001188336,0.0,520,520,810,810,810,810,810,810,810,810,810
POST,/api/v1/accounts/114559323922713466/follow,2,0,251.03430700255558,270.6511479918845,251.03430700255558,290.2679889812134,292.0,0.002174374000594168,0.0,290,290,290,290,290,290,290,290,290,290,290
POST,/api/v1/accounts/114559323922713466/unfollow,2,0,181.11301798489876,312.80611400143243,181.11301798489876,444.4992100179661,294.0,0.002174374000594168,0.0,440,440,440,440,440,440,440,440,440,440,440
POST,/api/v1/accounts/114559323952639809/follow,2,0,681.3759380020201,685.6293119926704,681.3759380020201,689.8826859833207,292.0,0.002174374000594168,0.0,690,690,690,690,690,690,690,690,690,690,690
POST,/api/v1/accounts/114559323952639809/unfollow,2,0,1432.9407229961362,1729.8320954869268,1432.9407229961362,2026.7234679777175,294.0,0.002174374000594168,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559323988291911/follow,3,0,230.0,284.7875199901561,188.53063497226685,437.303487007739,292.0,0.0032615610008912524,0.0,230,230,440,440,440,440,440,440,440,440,440
POST,/api/v1/accounts/114559323988291911/unfollow,3,0,160.0,156.83197133087864,137.7144389844034,177.14763700496405,294.0,0.0032615610008912524,0.0,160,160,180,180,180,180,180,180,180,180,180
POST,/api/v1/accounts/114559324018131585/follow,1,0,614.1886650002562,614.1886650002562,614.1886650002562,614.1886650002562,292.0,0.001087187000297084,0.0,610,610,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559324018131585/unfollow,1,0,1267.650847992627,1267.650847992627,1267.650847992627,1267.650847992627,294.0,0.001087187000297084,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559324042578679/follow,2,0,884.6753619727679,944.4935039937263,884.6753619727679,1004.3116460146848,292.0,0.002174374000594168,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559324042578679/unfollow,2,0,190.0,830.9043769986602,185.69941399618983,1476.1093400011305,294.0,0.002174374000594168,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559324068667490/follow,1,0,256.6028749861289,256.6028749861289,256.6028749861289,256.6028749861289,292.0,0.001087187000297084,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/accounts/114559324068667490/unfollow,1,0,218.02542899968103,218.02542899968103,218.02542899968103,218.02542899968103,294.0,0.001087187000297084,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/accounts/114559324102681439/follow,3,0,152.31122300610878,258.2788536771356,152.31122300610878,469.04406702378765,292.0,0.0032615610008912524,0.0,150,150,470,470,470,470,470,470,470,470,470
POST,/api/v1/accounts/114559324102681439/unfollow,3,0,160.0,626.3000206672587,150.181553006405,1569.2981170141138,294.0,0.0032615610008912524,0.0,160,160,1600,1600,1600,1600,1600,1600,1600,1600,1600
POST,/api/v1/accounts/114559324131092236/follow,3,0,240.0,389.63262099423446,225.5039140000008,706.1990389775019,292.0,0.0032615610008912524,0.0,240,240,710,710,710,710,710,710,710,710,710
POST,/api/v1/accounts/114559324131092236/unfollow,3,0,970.0,920.1305073220283,397.8220709832385,1388.8006389897782,294.0,0.0032615610008912524,0.0,970,970,1400,1400,1400,1400,1400,1400,1400,1400,1400
POST,/api/v1/accounts/114559324165536253/follow,2,0,224.6378330164589,290.396137512289,224.6378330164589,356.1544420081191,292.0,0.002174374000594168,0.0,360,360,360,360,360,360,360,360,360,360,360
POST,/api/v1/accounts/114559324165536253/unfollow,2,0,141.61505398806185,392.7936589898309,141.61505398806185,643.9722639915999,294.0,0.002174374000594168,0.0,640,640,640,640,640,640,640,640,640,640,640
POST,/api/v1/accounts/114559324196781560/follow,1,0,261.481936002383,261.481936002383,261.481936002383,261.481936002383,292.0,0.001087187000297084,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/accounts/114559324196781560/unfollow,1,0,143.38589800172485,143.38589800172485,143.38589800172485,143.38589800172485,294.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/accounts/114559324232341724/follow,2,0,180.0,202.0006514940178,175.61338399536908,228.38791899266653,292.0,0.002174374000594168,0.0,230,230,230,230,230,230,230,230,230,230,230
POST,/api/v1/accounts/114559324232341724/unfollow,2,0,250.0,436.590883997269,249.90582198370248,623.2759460108355,294.0,0.002174374000594168,0.0,620,620,620,620,620,620,620,620,620,620,620
POST,/api/v1/accounts/114559324286005127/follow,3,0,270.0,350.61222466174513,200.3698170010466,584.5025079906918,292.0,0.0032615610008912524,0.0,270,270,580,580,580,580,580,580,580,580,580
POST,/api/v1/accounts/114559324286005127/unfollow,3,0,370.0,563.1337670007875,160.6116339971777,1159.4895200105384,294.0,0.0032615610008912524,0.0,370,370,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559324340794044/follow,3,0,250.0,225.66465766673596,160.57771700434387,270.4218820144888,292.0,0.0032615610008912524,0.0,250,250,270,270,270,270,270,270,270,270,270
POST,/api/v1/accounts/114559324340794044/unfollow,3,0,180.0,173.01012632863907,139.91248098318465,195.87090899585746,294.0,0.0032615610008912524,0.0,180,180,200,200,200,200,200,200,200,200,200
POST,/api/v1/accounts/114559324365186206/follow,1,0,584.0098460030276,584.0098460030276,584.0098460030276,584.0098460030276,292.0,0.001087187000297084,0.0,580,580,580,580,580,580,580,580,580,580,580
POST,/api/v1/accounts/114559324365186206/unfollow,1,0,1745.0654479907826,1745.0654479907826,1745.0654479907826,1745.0654479907826,294.0,0.001087187000297084,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559324398002255/follow,6,0,460.0,762.5429723363292,186.84524099808186,1854.2204030090943,292.0,0.006523122001782505,0.0,910,910,970,970,1900,1900,1900,1900,1900,1900,1900
POST,/api/v1/accounts/114559324398002255/unfollow,6,0,380.0,774.5402136642952,151.53018501587212,2413.320671999827,294.0,0.006523122001782505,0.0,530,530,1000,1000,2400,2400,2400,2400,2400,2400,2400
POST,/api/v1/accounts/114559324427970968/follow,4,0,250.0,392.0468504948076,183.78343700896949,609.0479480044451,292.0,0.004348748001188336,0.0,530,530,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559324427970968/unfollow,4,0,620.0,1012.7732592518441,167.06231099669822,2043.872830021428,294.0,0.004348748001188336,0.0,1200,1200,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559324480172063/follow,2,0,620.0,885.9170384967001,616.9552089995705,1154.8788679938298,292.0,0.002174374000594168,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559324480172063/unfollow,2,0,150.0,1066.660831507761,146.76972600864246,1986.5519370068796,294.0,0.002174374000594168,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559324523215131/follow,2,0,172.04464599490166,365.80216950096656,172.04464599490166,559.5596930070315,292.0,0.002174374000594168,0.0,560,560,560,560,560,560,560,560,560,560,560
POST,/api/v1/accounts/114559324523215131/unfollow,2,0,140.0,703.1820300035179,139.22207200084813,1267.1419880061876,294.0,0.002174374000594168,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559324554766118/follow,1,0,233.2215130154509,233.2215130154509,233.2215130154509,233.2215130154509,292.0,0.001087187000297084,0.0,230,230,230,230,230,230,230,230,230,230,230
POST,/api/v1/accounts/114559324554766118/unfollow,1,0,456.0553090122994,456.0553090122994,456.0553090122994,456.0553090122994,294.0,0.001087187000297084,0.0,460,460,460,460,460,460,460,460,460,460,460
POST,/api/v1/accounts/114559324578482605/follow,4,0,160.0,266.2774595009978,139.1846769838594,406.78028302500024,292.0,0.004348748001188336,0.0,360,360,410,410,410,410,410,410,410,410,410
POST,/api/v1/accounts/114559324578482605/unfollow,4,0,550.0,1130.5806504897191,294.4495909905527,2050.106924987631,294.0,0.004348748001188336,0.0,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559324636100010/follow,4,0,170.0,335.019684258441,165.45574201154523,817.4685250269249,292.0,0.004348748001188336,0.0,190,190,820,820,820,820,820,820,820,820,820
POST,/api/v1/accounts/114559324636100010/unfollow,4,0,390.0,949.4949997533695,144.70188098493963,2020.914124994306,294.0,0.004348748001188336,0.0,1200,1200,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559324674520625/follow,2,0,500.0,533.2131700124592,497.1609320200514,569.2654080048669,292.0,0.002174374000594168,0.0,570,570,570,570,570,570,570,570,570,570,570
POST,/api/v1/accounts/114559324674520625/unfollow,2,0,210.0,1101.3405645062448,207.57391399820335,1995.1072150142863,294.0,0.002174374000594168,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559324718175853/follow,4,0,290.0,428.00381324923364,175.66061500110663,820.5833229876589,292.0,0.004348748001188336,0.0,420,420,820,820,820,820,820,820,820,820,820
POST,/api/v1/accounts/114559324718175853/unfollow,4,0,240.0,1161.8117777470616,173.08043100638315,2156.630523997592,294.0,0.004348748001188336,0.0,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559324740077755/follow,3,0,210.0,301.8901630033118,154.5540179940872,545.8807329996489,292.0,0.0032615610008912524,0.0,210,210,550,550,550,550,550,550,550,550,550
POST,/api/v1/accounts/114559324740077755/unfollow,3,0,540.0,474.04985966083285,175.3811179951299,703.180712996982,294.0,0.0032615610008912524,0.0,540,540,700,700,700,700,700,700,700,700,700
POST,/api/v1/accounts/114559324830348816/follow,3,0,160.0,160.17895000792728,147.1237990190275,177.5414909934625,292.0,0.0032615610008912524,0.0,160,160,180,180,180,180,180,180,180,180,180
POST,/api/v1/accounts/114559324830348816/unfollow,3,0,440.0,391.26758232790354,166.33573299623094,564.2313869902864,294.0,0.0032615610008912524,0.0,440,440,560,560,560,560,560,560,560,560,560
POST,/api/v1/accounts/114559324886848912/follow,4,0,570.0,481.6120382602094,173.27078501693904,610.7872670108918,292.0,0.004348748001188336,0.0,570,570,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559324886848912/unfollow,4,0,1100.0,1279.4985075015575,159.8740909830667,2469.1564080130775,294.0,0.004348748001188336,0.0,1400,1400,2500,2500,2500,2500,2500,2500,2500,2500,2500
POST,/api/v1/accounts/114559324915230515/follow,5,0,230.0,549.4893195980694,183.78146400209516,1756.2854799907655,292.0,0.0054359350014854205,0.0,230,360,360,1800,1800,1800,1800,1800,1800,1800,1800
POST,/api/v1/accounts/114559324915230515/unfollow,5,0,450.0,672.9957413976081,144.48217998142354,1878.8856889877934,294.0,0.0054359350014854205,0.0,450,750,750,1900,1900,1900,1900,1900,1900,1900,1900
POST,/api/v1/accounts/114559324937243786/follow,2,0,143.71755602769554,533.1086250080261,143.71755602769554,922.4996939883567,292.0,0.002174374000594168,0.0,920,920,920,920,920,920,920,920,920,920,920
POST,/api/v1/accounts/114559324937243786/unfollow,2,0,200.0,946.3477229874115,197.84906198037788,1694.8463839944452,294.0,0.002174374000594168,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559324965078282/follow,3,0,300.0,294.54364234698005,171.999163023429,413.4942720120307,292.0,0.0032615610008912524,0.0,300,300,410,410,410,410,410,410,410,410,410
POST,/api/v1/accounts/114559324965078282/unfollow,3,0,570.0,646.716204326367,223.44985097879544,1143.5762339970097,294.0,0.0032615610008912524,0.0,570,570,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559324982767134/follow,1,0,1266.3426930084825,1266.3426930084825,1266.3426930084825,1266.3426930084825,292.0,0.001087187000297084,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559324982767134/unfollow,1,0,141.47891299217008,141.47891299217008,141.47891299217008,141.47891299217008,294.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/accounts/114559325030972784/follow,3,0,510.0,754.8114139935933,152.27396998670883,1605.5079539946746,292.0,0.0032615610008912524,0.0,510,510,1600,1600,1600,1600,1600,1600,1600,1600,1600
POST,/api/v1/accounts/114559325030972784/unfollow,3,0,460.0,416.78446967853233,178.8556730025448,611.2242590170354,294.0,0.0032615610008912524,0.0,460,460,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559325055253091/follow,6,0,190.0,296.2491703316725,165.03661600290798,508.10826997621916,292.0,0.006523122001782505,0.0,340,340,400,400,510,510,510,510,510,510,510
POST,/api/v1/accounts/114559325055253091/unfollow,6,0,180.0,357.31144866440445,154.68528398196213,999.4472579855938,294.0,0.006523122001782505,0.0,200,200,440,440,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559325074970600/follow,5,0,480.0,486.03662860696204,155.1582120009698,1067.005267017521,292.0,0.0054359350014854205,0.0,480,560,560,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559325074970600/unfollow,5,0,1100.0,1003.1725694076158,159.9028219934553,1977.5783870136365,294.0,0.0054359350014854205,0.0,1100,1500,1500,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325100964863/follow,3,0,680.0,616.3156710002417,317.501221987186,851.3239800231531,292.0,0.0032615610008912524,0.0,680,680,850,850,850,850,850,850,850,850,850
POST,/api/v1/accounts/114559325100964863/unfollow,3,0,600.0,807.8510269891316,154.73035798640922,1665.0462120014708,294.0,0.0032615610008912524,0.0,600,600,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559325127899767/follow,3,0,160.0,210.52262233570218,148.02259000134654,323.06523600709625,292.0,0.0032615610008912524,0.0,160,160,320,320,320,320,320,320,320,320,320
POST,/api/v1/accounts/114559325127899767/unfollow,3,0,190.0,182.502391001132,168.30138099612668,192.86299499799497,294.0,0.0032615610008912524,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/accounts/114559325166634823/follow,1,0,423.4906259807758,423.4906259807758,423.4906259807758,423.4906259807758,292.0,0.001087187000297084,0.0,420,420,420,420,420,420,420,420,420,420,420
POST,/api/v1/accounts/114559325166634823/unfollow,1,0,268.3792799944058,268.3792799944058,268.3792799944058,268.3792799944058,294.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
POST,/api/v1/accounts/114559325187758164/follow,3,0,970.0,758.4421263406208,151.35780500713736,1154.5131360180676,292.0,0.0032615610008912524,0.0,970,970,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559325187758164/unfollow,3,0,1600.0,1292.6079236688868,205.3197339992039,2026.5508280135691,294.0,0.0032615610008912524,0.0,1600,1600,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325209482930/follow,1,0,530.0705340050627,530.0705340050627,530.0705340050627,530.0705340050627,292.0,0.001087187000297084,0.0,530,530,530,530,530,530,530,530,530,530,530
POST,/api/v1/accounts/114559325209482930/unfollow,1,0,192.19877000432462,192.19877000432462,192.19877000432462,192.19877000432462,294.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/accounts/114559325237757724/follow,1,0,596.8915830017067,596.8915830017067,596.8915830017067,596.8915830017067,292.0,0.001087187000297084,0.0,600,600,600,600,600,600,600,600,600,600,600
POST,/api/v1/accounts/114559325237757724/unfollow,1,0,181.16787800681777,181.16787800681777,181.16787800681777,181.16787800681777,294.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/accounts/114559325310219836/follow,3,0,190.0,221.56125433199728,141.89837701269425,336.0308519913815,292.0,0.0032615610008912524,0.0,190,190,340,340,340,340,340,340,340,340,340
POST,/api/v1/accounts/114559325310219836/unfollow,3,0,760.0,783.0059243230304,130.3463600052055,1459.3612649769057,294.0,0.0032615610008912524,0.0,760,760,1500,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559325335423271/follow,3,0,150.0,235.96283566439524,139.82687899260782,413.38570599327795,292.0,0.0032615610008912524,0.0,150,150,410,410,410,410,410,410,410,410,410
POST,/api/v1/accounts/114559325335423271/unfollow,3,0,400.0,414.51158533648896,301.6378099855501,542.877366009634,294.0,0.0032615610008912524,0.0,400,400,540,540,540,540,540,540,540,540,540
